altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
40 - 49,FL,202028,0,0,NA,NA,5499,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,FR,202028,0,18,NA,NA,45232,0,39.79,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,GE,202028,0,14,0,0,76190,0,18.38,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-1.31,-100,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,GL,202028,0,2,NA,NA,5149,0,38.84,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,GR,202028,1,9,0.5,50,26347,3.8,34.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,3.8,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,JU,202028,0,2,NA,NA,9160,0,21.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,LU,202028,1,8,0.333,33.300000000000004,55340,1.81,14.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,1.81,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,NE,202028,0,5,NA,NA,24822,0,20.14,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,NW,202028,0,3,NA,NA,5612,0,53.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,OW,202028,0,1,NA,NA,5030,0,19.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,SG,202028,0,5,0,0,66235,0,7.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,SH,202028,0,0,0,0,10434,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,SO,202028,0,8,0,0,35831,0,22.33,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,SZ,202028,0,6,0,0,22712,0,26.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,TG,202028,0,3,0,0,36766,0,8.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,TI,202028,0,46,0,0,50723,0,90.69,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,UR,202028,0,1,NA,NA,4775,0,20.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,VD,202028,0,34,0,0,117016,0,29.06,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,VS,202028,1,11,0.25,25,45748,2.19,24.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,2.19,NA,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,ZG,202028,0,1,0,0,19414,0,5.15,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40 - 49,ZH,202028,1,44,0.062,6.2,228236,0.44,19.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-2,-0.87,-66.7,-16.900000000000002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,AG,202028,0,23,NA,NA,106964,0,21.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,AI,202028,0,0,NA,NA,2441,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,AR,202028,0,5,NA,NA,8854,0,56.47,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,BE,202028,2,32,0.667,66.7,156601,1.28,20.43,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,0.64,100,46.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,BL,202028,0,28,NA,NA,45905,0,61,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,BS,202028,0,13,0,0,27696,0,46.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,FL,202028,0,1,NA,NA,6072,0,16.47,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,FR,202028,0,20,NA,NA,48107,0,41.57,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,GE,202028,0,46,0,0,71485,0,64.35,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,GL,202028,0,0,NA,NA,6217,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,GR,202028,0,16,0,0,31658,0,50.54,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,JU,202028,0,4,NA,NA,10899,0,36.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,LU,202028,0,12,0,0,62117,0,19.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,NE,202028,0,16,NA,NA,25447,0,62.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,NW,202028,0,8,NA,NA,7265,0,110.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,OW,202028,0,1,NA,NA,6131,0,16.31,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,SG,202028,1,18,0.2,20,76499,1.31,23.53,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,1.31,NA,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,SH,202028,0,4,0,0,12774,0,31.31,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,SO,202028,3,19,0.6,60,43861,6.84,43.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,3,6.84,NA,60,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,SZ,202028,0,4,0,0,26942,0,14.85,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,TG,202028,1,13,0.5,50,44638,2.24,29.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,2.24,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,TI,202028,1,133,0.25,25,57478,1.74,231.39,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,1.74,NA,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,UR,202028,0,1,NA,NA,5504,0,18.17,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,VD,202028,0,65,0,0,113315,0,57.36,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-2,-1.76,-100,-66.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,VS,202028,0,31,0,0,52601,0,58.93,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,ZG,202028,0,3,0,0,20806,0,14.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50 - 59,ZH,202028,0,78,0,0,220632,0,35.35,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-0.45,-100,-7.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,AG,202028,0,33,NA,NA,79161,0,41.69,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,AI,202028,0,1,NA,NA,1884,0,53.08,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,AR,202028,0,5,NA,NA,7030,0,71.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,BE,202028,0,48,0,0,125570,0,38.23,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-4,-3.19,-100,-80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,BL,202028,0,24,NA,NA,35126,0,68.33,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,BS,202028,0,22,0,0,20767,0,105.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-2,-9.63,-100,-66.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,FL,202028,0,2,NA,NA,4811,0,41.57,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,FR,202028,0,48,NA,NA,33114,0,144.95,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,GE,202028,0,46,0,0,46829,0,98.23,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,GL,202028,0,1,NA,NA,5138,0,19.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,GR,202028,0,14,0,0,25798,0,54.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,JU,202028,0,12,NA,NA,9044,0,132.68,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,LU,202028,2,10,0.667,66.7,45366,4.41,22.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,2,4.41,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,NE,202028,0,16,NA,NA,18700,0,85.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,NW,202028,0,3,NA,NA,5645,0,53.14,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,OW,202028,0,3,NA,NA,4693,0,63.92,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,SG,202028,4,31,0.8,80,57360,6.97,54.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,4,6.97,NA,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,SH,202028,0,5,0,0,10288,0,48.6,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,SO,202028,1,21,0.2,20,34155,2.93,61.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,2.93,NA,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,SZ,202028,0,9,0,0,19143,0,47.01,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,TG,202028,0,15,0,0,33055,0,45.38,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,TI,202028,0,145,0,0,41962,0,345.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,UR,202028,0,0,NA,NA,4670,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,VD,202028,1,89,0.333,33.300000000000004,77560,1.29,114.75,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,VS,202028,3,33,0.75,75,40752,7.36,80.98,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,2,4.91,200,41.699999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,ZG,202028,1,5,0.5,50,13758,7.27,36.34,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,7.27,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60 - 69,ZH,202028,5,84,0.312,31.2,151391,3.3,55.49,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,0.66,25,0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,AG,202028,0,33,NA,NA,55576,0,59.38,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-1.8,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,AI,202028,0,1,NA,NA,1332,0,75.08,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,AR,202028,0,5,NA,NA,4867,0,102.73,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,BE,202028,1,50,0.333,33.300000000000004,99066,1.01,50.47,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,1.01,NA,33.300000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,BL,202028,0,43,NA,NA,29003,0,148.26,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,BS,202028,1,38,0.5,50,16111,6.21,235.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,6.21,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,FL,202028,0,3,NA,NA,3385,0,88.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,FR,202028,0,65,NA,NA,23665,0,274.67,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-4.23,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,GE,202028,0,84,0,0,36581,0,229.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,GL,202028,0,3,NA,NA,3615,0,82.99,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,GR,202028,1,34,0.5,50,19606,5.1,173.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,5.1,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,JU,202028,0,11,NA,NA,6890,0,159.65,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,LU,202028,0,23,0,0,32315,0,71.17,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,NE,202028,0,28,NA,NA,15284,0,183.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,NW,202028,0,3,NA,NA,4236,0,70.82,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,OW,202028,0,1,NA,NA,3228,0,30.98,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,SG,202028,0,17,0,0,42703,0,39.81,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,SH,202028,1,2,1,100,7758,12.89,25.78,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,12.89,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,SO,202028,0,25,0,0,24048,0,103.96,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,SZ,202028,2,12,1,100,13024,15.36,92.14,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,2,15.36,NA,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,TG,202028,1,26,0.5,50,22373,4.47,116.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,0,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,TI,202028,1,210,0.25,25,36178,2.76,580.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,2.76,NA,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,UR,202028,0,7,NA,NA,3418,0,204.8,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,VD,202028,0,118,0,0,60455,0,195.19,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,VS,202028,0,64,0,0,31866,0,200.84,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,-1,-3.14,-100,-33.300000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,ZG,202028,1,9,0.5,50,10107,9.89,89.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,9.89,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70 - 79,ZH,202028,4,86,0.25,25,118213,3.38,72.75,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,3,2.53,300,17.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,AG,202028,0,52,NA,NA,31821,0,163.41,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,AI,202028,0,0,NA,NA,952,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,AR,202028,0,5,NA,NA,2971,0,168.29,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,BE,202028,0,55,0,0,61530,0,89.39,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,BL,202028,0,40,NA,NA,19047,0,210.01,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,BS,202028,0,48,0,0,13218,0,363.14,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,FL,202028,0,2,NA,NA,1528,0,130.89,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,FR,202028,0,81,NA,NA,12913,0,627.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,GE,202028,1,172,1,100,25778,3.88,667.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,0,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,GL,202028,0,5,NA,NA,2285,0,218.82,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,GR,202028,0,17,0,0,11582,0,146.78,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,JU,202028,0,19,NA,NA,4510,0,421.29,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,LU,202028,0,10,0,0,21100,0,47.39,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,NE,202028,0,49,NA,NA,10219,0,479.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,NW,202028,0,1,NA,NA,2187,0,45.72,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,OW,202028,0,1,NA,NA,1937,0,51.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,SG,202028,0,29,0,0,25881,0,112.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,SH,202028,0,1,0,0,5190,0,19.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,SO,202028,1,10,0.2,20,15229,6.57,65.66,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,1,6.57,NA,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
80+,SZ,202028,0,9,0,0,7600,0,118.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-28,0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
